obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	J_i	J_k	Type	tp_ref	line_ref	
"521.4608"	"521.46067"	"141"	""		"4.29441489"	"6.67138589"	"2"	"1"		""	"L11631"	
"521.51803"	"521.51801"	"11500"	"1.10e+07"	B	"3.26570610"	"5.64241573"	"2"	"1"		"T6110"	"L11631"	
"521.62737"	"521.62737"	"58000"	"3.47e+05"	A	"1.60789577"	"3.98410712"	"2"	"2"		"T3831"	"L11631"	
"521.73890"	"521.73891"	"8900"	"2.41e+06"	B	"3.21118938"	"5.58689276"	"4"	"3"		"T5720"	"L11631"	
"521.79189"	"521.79190"	"479"	"1.56e+06"	C+	"3.63977237"	"6.01523448"	"2"	"1"		"T5720"	"L11631"	
"522.10378"	"522.10354"	"372"	""		"4.29441489"	"6.66845912"	"2"	"3"		""	"L11631"	
"522.1763"	"522.17597"	"89"	""		"3.27398440"	"5.64769932"	"1"	"1"		""	"L11631"	
"522.31851"	"522.31825"	"550"	"4.03e+06"	C+	"3.63521992"	"6.00828827"	"1"	"0"		"T5720"	"L11631"	
"522.4298"	"522.42994"	"191"	"2.8e+03"	E	"2.17594512"	"4.54850612"	"3"	"4"		"T2578n"	"L11631"	
"522.55257"	"522.55261"	"2240"	"1.32e+03"	A	"0.11011433"	"2.48211840"	"1"	"1"		"T3547"	"L11631"	
"522.60658"	"522.60631"	"810"	""		"3.41489715"	"5.7866575"	"1"	"0"		""	"L11631"	
"522.68620"	"522.68612"	"30900"	"1.36e+07"	B	"3.03847046"	"5.40986861"	"2"	"2"		"T5720"	"L11631"	
"522.71503"	"522.71496"	"8700"	""		"2.42419831"	"4.79546566"	"1"	"2"		""	"L11631"	
"522.71891"	"522.71889"	"437000"	"2.89e+06"	B+	"1.55735733"	"3.92860683"	"3"	"2"		"T5720"	"L11631"	
"522.83764"	"522.83754"	"870"	"1.9e+06"	E	"4.22036211"	"6.59107351"	"4"	"3"		"T2578n"	"L11631"	
"522.98482"	"522.98447"	"8700"	""		"3.28302483"	"5.65307019"	"1"	"0"		""	"L11631"	
"522.98739"	"522.98655"	"1260"	""		"4.22036211"	"6.59039805"	"4"	"4"		""	"L11631"	
"523.1388"	"523.13942"	"115"	""		"3.57321890"	"5.94256226"	"5"	"4"		""	"L11631"	
"523.29400"	"523.29398"	"123000"	"1.94e+07"	B+	"2.93984587"	"5.30848946"	"4"	"5"		"T5720"	"L11631"	
"523.53864"	"523.53870"	"2290"	"3.75e+06"	D+	"4.07581091"	"6.44334733"	"4"	"3"		"T5720"	"L11631"	
"523.62038"	"523.62017"	"389"	"2.58e+06"	C	"4.18636440"	"6.55353246"	"2"	"1"		"T5720"	"L11631"	
"524.0355"	"524.03561"	"71"	""		"3.26711257"	"5.63240401"	"5"	"4"		""	"L11631"	
"524.24907"	"524.24905"	"8900"	"2.38e+06"	B	"3.63434980"	"5.99867825"	"6"	"5"		"T5720"	"L11631"	
"524.37766"	"524.37758"	"950"	"2.0e+06"	D	"4.25622280"	"6.61997175"	"3"	"4"		"T2578n"	"L11631"	
"524.70501"	"524.70499"	"1580"	"3.92e+02"	A	"0.08728574"	"2.44955978"	"2"	"3"		"T3547"	"L11631"	
"524.91051"	"524.91049"	"263"	"1.2e+06"	E	"4.47327202"	"6.83462125"	"3"	"3"		"T2578n"	"L11631"	
"525.02086"	"525.02089"	"1550"	"9.30e+02"	A	"0.12126572"	"2.48211840"	"0"	"1"		"T3547"	"L11631"	
"525.06456"	"525.06454"	"4470"	"2.28e+05"	D+	"2.19786640"	"4.55852281"	"2"	"3"		"T5720"	"L11631"	
"525.19655"	"525.19664"	"2400"	""		"3.57321890"	"5.93328155"	"5"	"6"		""	"L11631"	
"525.34614"	"525.34617"	"2290"	"2.15e+06"	B	"3.28302483"	"5.64241573"	"1"	"1"		"T6110"	"L11631"	
"525.49551"	"525.49552"	"3310"	"8.31e+02"	A	"0.11011433"	"2.46883473"	"1"	"2"		"T3547"	"L11631"	
"525.56651"	"525.56627"	"110"	""		"4.22036211"	"6.57876498"	"4"	"5"		""	"L11631"	
"525.57353"	"525.57351"	"141"	""		"4.28330826"	"6.64167865"	"2"	"2"		""	"L11631"	
"525.76549"	"525.76544"	"229"	""		"3.57321890"	"5.93072834"	"5"	"5"		""	"L11631"	
"526.28806"	"526.28812"	"100"	"8.7e+04"	E	"3.25148176"	"5.60664989"	"3"	"3"		"T2578n"	"L11631"	
"526.33059"	"526.33060"	"11500"	"6.36e+06"	B	"3.26570610"	"5.62068415"	"2"	"2"		"T5783"	"L11631"	
"526.38646"	"526.38644"	"870"	"1.96e+05"	C	"3.57321890"	"5.92794713"	"5"	"4"		"T5720"	"L11631"	
"526.52436"	"526.52414"	"229"	""		"3.01762252"	"5.37173492"	"3"	"3"		""	"L11631"	
"526.65550"	"526.65543"	"51000"	"1.10e+07"	B	"2.99804479"	"5.35157038"	"3"	"4"		"T5720"	"L11631"	
"526.7270"	"526.72688"	"209"	"6.77e+05"	C+	"4.37135106"	"6.72455738"	"4"	"4"		"T6110"	"L11631"	
"526.9060"	"526.90691"	"324"	""		"5.06378173"	"7.4161840"	"3"	"2"		""	"L11631"	
"526.95370"	"526.95366"	"1020000"	"1.27e+06"	A	"0.85899575"	"3.21118938"	"5"	"4"		"T3548"	"L11631"	
"527.03560"	"527.03561"	"288000"	"3.67e+06"	B+	"1.60789577"	"3.95972364"	"2"	"1"		"T5720"	"L11631"	
"527.31632"	"527.31633"	"7800"	"8.12e+06"	B	"3.29183986"	"5.64241573"	"0"	"1"		"T6110"	"L11631"	
"527.33732"	"527.33727"	"3160"	"5.55e+05"	D	"2.48437256"	"4.83485507"	"0"	"1"		"T5720"	"L11631"	
"527.4981"	"527.49807"	"155"	""		"4.07581091"	"6.42557692"	"4"	"3"		""	"L11631"	
"527.8580"	"527.85743"	"79"	""		"3.30092244"	"5.64908881"	"2"	"3"		""	"L11631"	
"528.03616"	"528.03609"	"540"	"7.27e+05"	C+	"3.64164057"	"5.98901244"	"3"	"2"		"T5720"	"L11631"	
"528.1630"	"528.16299"	"850bl"	""		"5.03306811"	"7.3798760"	"4"	"3"		""	"L11631"	
"528.17900"	"528.17895"	"15800"	"5.00e+06"	B	"3.03847046"	"5.38520741"	"2"	"3"		"T5720"	"L11631"	
"528.36207"	"528.36207"	"33900"	"1.02e+07"	B	"3.24096914"	"5.58689276"	"3"	"3"		"T5720"	"L11631"	
"528.44245"	"528.44245"	"660"	"8.29e+04"	C+	"3.63434980"	"5.97991659"	"6"	"5"		"T5720"	"L11631"	
"528.46083"	"528.46084"	"214"	""		"4.18636440"	"6.53184961"	"2"	"2"		""	"L11631"	
"528.51282"	"528.51269"	"214"	"6.4e+05"	E	"4.43461275"	"6.77986785"	"4"	"4"		"T2578n"	"L11631"	
"528.85243"	"528.85264"	"2190"	"8.22e+05"	B	"3.69459719"	"6.03834476"	"4"	"4"		"T5720"	"L11631"	
"529.3029"	"529.30319"	"89"	"1.0e+05"	E	"4.38646275"	"6.72821528"	"5"	"5"		"T2578n"	"L11631"	
"529.39585"	"529.39583"	"245"	"6.9e+05"	E	"4.14264893"	"6.48399171"	"3"	"2"		"T2578n"	"L11631"	
"529.45478"	"529.45471"	"89"	"7.3e+04"	E	"3.63977237"	"5.98085478"	"2"	"2"		"T2578n"	"L11631"	
"529.53118"	"529.53124"	"234"	"7.3e+05"	E	"4.41527878"	"6.75602283"	"3"	"3"		"T2578n"	"L11631"	
"529.87755"	"529.87756"	"363"	"4.58e+05"	C+	"3.64164057"	"5.98085478"	"3"	"2"		"T5720"	"L11631"	
"529.8949"	"529.89452"	"200"	""		"4.91297355"	"7.2521129"	"4"	"5"		""	"L11631"	
"530.2299"	"530.23001"	"25"	"9.04e+06"	B	"3.28302483"	"5.62068415"	"1"	"2"		"T5783"	"L2637"	
"530.4761"	"530.47608"	"372bl"	""		"4.98804995"	"7.3246249"	"2"	"1"		""	"L11631"	
"530.54223"	"530.54162"	"620"	""		"3.63521992"	"5.97150625"	"1"	"2"		""	"L11631"	
"530.73607"	"530.73605"	"7800"	"3.48e+04"	A	"1.60789577"	"3.94332623"	"2"	"3"		"T3831"	"L11631"	
"531.40246"	"531.40198"	"288"	""		"5.32039963"	"7.6529034"	"5"	"4"		""	"L11631"	
"531.5771"	"531.57745"	"141"	""		"3.63977237"	"5.97150625"	"2"	"2"		""	"L11631"	
"532.0035"	"532.00370"	"191"	"1.5e+05"	D	"3.64164057"	"5.97150625"	"3"	"2"		"T2578n"	"L11631"	
"532.11076"	"532.11074"	"355"	"2.13e+06"	C	"4.43461275"	"6.76400977"	"4"	"4"		"T5720"	"L11631"	
"532.18342"	"532.18351"	"347"	""		"3.63434980"	"5.96342830"	"6"	"6"		""	"L11631"	
"532.20404"	"532.20405"	"830"	"5.29e+04"	C	"2.27860466"	"4.60759327"	"2"	"3"		"T5720"	"L11631"	
"532.41787"	"532.41785"	"78000"	"2.06e+07"	B	"3.21118938"	"5.53924278"	"4"	"4"		"T5783"	"L11631"	
"532.61424"	"532.61422"	"560"	"2.22e+05"	B	"3.57321890"	"5.90041395"	"5"	"4"		"T6110"	"L11631"	
"532.80383"	"532.80381"	"740000"	"1.15e+06"	A	"0.91460217"	"3.24096914"	"4"	"3"		"T3548"	"L11631"	
"532.85313"	"532.85311"	"105000"	"4.74e+05"	B	"1.55735733"	"3.88350907"	"3"	"3"		"T5720"	"L11631"	
"532.99887"	"532.99894"	"2040"	"1.29e+06"	C+	"4.07581091"	"6.40132623"	"4"	"5"		"T5720"	"L11631"	
"533.26598"	"533.26605"	"427"	"6.8e+05"	E	"4.18636440"	"6.51071489"	"2"	"1"		"T2578n"	"L11631"	
"533.28994"	"533.28994"	"11000"	"4.36e+04"	B	"1.55735733"	"3.88160368"	"3"	"4"		"T5720"	"L11631"	
"533.99290"	"533.99291"	"19500"	"6.36e+06"	C+	"3.26570610"	"5.58689276"	"2"	"3"		"T5720"	"L11631"	
"534.10237"	"534.10235"	"81000"	"5.21e+05"	B	"1.60789577"	"3.92860683"	"2"	"2"		"T5720"	"L11631"	
"534.97373"	"534.97371"	"479"	"1.4e+06"	D	"4.38646275"	"6.70339390"	"5"	"4"		"T2578n"	"L11631"	
"535.33732"	"535.33736"	"1910"	""		"4.10337372"	"6.41873101"	"4"	"3"		""	"L11631"	
"535.8114"	"535.81130"	"79"	""		"3.30092244"	"5.61423177"	"2"	"2"		""	"L11631"	
"536.16248"	"536.16249"	"339"	"1.8e+06"	E	"4.41527878"	"6.72707289"	"3"	"2"		"T2578n"	"L11631"	
"536.48709"	"536.48704"	"10000"	"5.59e+07"	C+	"4.44562726"	"6.75602283"	"2"	"3"		"T5720"	"L11631"	
"536.53987"	"536.53985"	"8700"	"2.46e+06"	B	"3.57321890"	"5.88338708"	"5"	"4"		"T5720"	"L11631"	
"536.7466"	"536.74654"	"14800bl"	"7.13e+07"	B	"4.41527878"	"6.72455738"	"3"	"4"		"T5720"	"L11631"	
"536.99615"	"536.99607"	"20400"	"7.22e+07"	B+	"4.37135106"	"6.67955657"	"4"	"5"		"T5720"	"L11631"	
"537.14893"	"537.14891"	"389000"	"1.05e+06"	A	"0.95815732"	"3.26570610"	"3"	"2"		"T3548"	"L11631"	
"537.37082"	"537.37083"	"1170"	"3.7e+06"	D	"4.47327202"	"6.77986785"	"3"	"4"		"T2578n"	"L11631"	
"537.6729"	"537.67259"	"209"	""		"4.98804995"	"7.2933513"	"2"	"2"		""	"L11631"	
"537.6833"	"537.68300"	"132"	"4.0e+05"	E	"4.29441489"	"6.59967157"	"2"	"1"		"T2578n"	"L11631"	
"537.8511"	"537.85098"	"100"	""		"5.34836675"	"7.6529034"	"3"	"4"		""	"L11631"	
"537.95737"	"537.95734"	"1860"	"6.41e+05"	B	"3.69459719"	"5.99867825"	"4"	"5"		"T5720"	"L11631"	
"538.33688"	"538.33680"	"30900"	"7.81e+07"	B+	"4.31247059"	"6.61492758"	"5"	"6"		"T5720"	"L11631"	
"538.5575"	"538.55785"	"100"	"3.1e+04"	E	"3.69459719"	"5.99610917"	"4"	"4"		"T2578n"	"L11631"	
"538.63337"	"538.63329"	"263"	"8.4e+05"	E	"4.15435379"	"6.45554341"	"3"	"2"		"T2578n"	"L11631"	
"538.6959"	"538.69601"	"79"	""		"3.64164057"	"5.94256226"	"3"	"4"		""	"L11631"	
"538.7480"	"538.74830"	"200"	"3.03e+05"	C+	"4.14264893"	"6.44334733"	"3"	"3"		"T6110"	"L11631"	
"538.94788"	"538.94783"	"2450"	""		"4.41527878"	"6.71512541"	"3"	"3"		""	"L11631"	
"539.1246"	"539.12489"	"191bl"	""		"3.57321890"	"5.87231021"	"5"	"6"		""	"L11631"	
"539.14582"	"539.14588"	"1170"	""		"4.15435379"	"6.45335558"	"3"	"2"		""	"L11631"	
"539.16222"	"539.16231"	"1070"	""		"3.63434980"	"5.93328155"	"6"	"6"		""	"L11631"	
"539.31673"	"539.31670"	"16600"	"4.91e+06"	B	"3.24096914"	"5.53924278"	"3"	"4"		"T5783"	"L11631"	
"539.5218"	"539.52169"	"129"	"5.4e+05"	E	"4.44562726"	"6.74302768"	"2"	"1"		"T2578n"	"L11631"	
"539.71276"	"539.71274"	"132000"	"2.58e+05"	A	"0.91460217"	"3.21118938"	"4"	"4"		"T3548"	"L11631"	
"539.72019"	"539.71982"	"129"	""		"4.44562726"	"6.74218434"	"2"	"3"		""	"L11631"	
"539.76175"	"539.76178"	"427"	""		"3.63434980"	"5.93072834"	"6"	"5"		""	"L11631"	
"539.82791"	"539.82786"	"1380"	"9.0e+06"	E	"4.44562726"	"6.74172473"	"2"	"2"		"T2578n"	"L11631"	
"539.8815"	"539.88121"	"120"	""		"5.00952178"	"7.3053924"	"1"	"2"		""	"L11631"	
"540.05018"	"540.05007"	"4680"	""		"4.37135106"	"6.66650376"	"4"	"4"		""	"L11631"	
"540.06555"	"540.06547"	"174"	""		"3.63521992"	"5.93030716"	"1"	"2"		""	"L11631"	
"540.12686"	"540.12660"	"151"	"2.2e+05"	E	"4.32010008"	"6.61492758"	"6"	"6"		"T2578n"	"L11631"	
"540.38212"	"540.38218"	"2090"	"1.92e+06"	C+	"4.07581091"	"6.36955305"	"4"	"5"		"T5720"	"L11631"	
"540.41168"	"540.41169"	"9500"	""		"4.31247059"	"6.60608750"	"5"	"5"		""	"L11631"	
"540.41513"	"540.41508"	"17000"	"6.92e+07"	B+	"4.43461275"	"6.72821528"	"4"	"5"		"T5720"	"L11631"	
"540.53496"	"540.53497"	"347"	"8.45e+05"	C	"4.38646275"	"6.67955657"	"5"	"5"		"T5720"	"L11631"	
"540.57749"	"540.57743"	"145000"	"1.09e+06"	A	"0.99011115"	"3.28302483"	"2"	"1"		"T3548"	"L11631"	
"540.67747"	"540.67742"	"355"	""		"4.37135106"	"6.66384071"	"4"	"3"		""	"L11631"	
"540.7375"	"540.73816"	"170bl"	""		"3.54652001"	"5.83875215"	"2"	"3"		""	"L11631"	
"540.91332"	"540.91327"	"500"	"1.1e+06"	D	"4.37135106"	"6.66284114"	"4"	"5"		"T2578n"	"L11631"	
"541.09095"	"541.09092"	"11200"	"6.33e+07"	B+	"4.47327202"	"6.76400977"	"3"	"4"		"T5720"	"L11631"	
"541.2785"	"541.27833"	"76"	"4.86e+05"	B	"4.43461275"	"6.72455738"	"4"	"4"		"T6110"	"L11631"	
"541.51989"	"541.51984"	"22400"	"7.67e+07"	B+	"4.38646275"	"6.67538611"	"5"	"6"		"T5720"	"L11631"	
"541.70328"	"541.70364"	"170"	"1.0e+06"	E	"4.41527878"	"6.70342551"	"3"	"2"		"T2578n"	"L11631"	
"542.3738"	"542.37383"	"191"	""		"3.69459719"	"5.97991659"	"4"	"5"		""	"L11631"	
"542.40678"	"542.40673"	"28800"	""		"4.32010008"	"6.60528086"	"6"	"7"		""	"L11631"	
"542.95041"	"542.95033"	"830"	"7.27e+06"	C+	"4.19086081"	"6.47375371"	"2"	"1"		"T6110"	"L11631"	
"542.96964"	"542.96962"	"145000"	"4.27e+05"	A	"0.95815732"	"3.24096914"	"3"	"3"		"T3548"	"L11631"	
"542.98391"	"542.98412"	"407"	""		"4.47327202"	"6.75602283"	"3"	"3"		""	"L11631"	
"543.29475"	"543.29476"	"830"	"4.3e+06"	D	"4.44562726"	"6.72707289"	"2"	"2"		"T2578n"	"L11631"	
"543.45235"	"543.45233"	"107000"	"1.70e+06"	A	"1.01105568"	"3.29183986"	"1"	"0"		"T3548"	"L11631"	
"543.62954"	"543.62946"	"269"	"7.7e+05"	E	"4.38646275"	"6.66650376"	"5"	"4"		"T2578n"	"L11631"	
"543.65958"	"543.65876"	"141"	"3.50e+04"	C	"2.27860466"	"4.55852281"	"2"	"3"		"T5720"	"L11631"	
"543.7192"	"543.71952"	"79"	""		"4.31247059"	"6.59213395"	"5"	"6"		""	"L11631"	
"544.13383"	"544.13387"	"170"	"5.0e+05"	E	"4.31247059"	"6.59039805"	"5"	"4"		"T2578n"	"L11631"	
"544.50421"	"544.50415"	"7100"	""		"4.38646275"	"6.66284114"	"5"	"5"		""	"L11631"	
"544.65826"	"544.65821"	"1510"	""		"4.41527878"	"6.69101333"	"3"	"2"		""	"L11631"	
"544.68743"	"544.68723"	"3890"	"2.50e+04"	B+	"1.60789577"	"3.88350907"	"2"	"3"		"T5720"	"L11631"	
"544.69164"	"544.69162"	"182000"	"5.48e+05"	B+	"0.99011115"	"3.26570610"	"2"	"2"		"T5720"	"L11631"	
"545.20879"	"545.20897"	"178"	""		"3.63977237"	"5.91320801"	"2"	"3"		""	"L11631"	
"545.54541"	"545.54535"	"9800"	""		"4.32010008"	"6.59213395"	"6"	"6"		""	"L11631"	
"545.56092"	"545.56089"	"115000"	"6.05e+05"	B+	"1.01105568"	"3.28302483"	"1"	"1"		"T5720"	"L11631"	
"546.0876"	"546.08724"	"89"	""		"3.07133880"	"5.34111814"	"1"	"1"		""	"L11631"	
"546.15495"	"546.15490"	"123"	"4.2e+05"	E	"4.44562726"	"6.71512541"	"2"	"3"		"T2578n"	"L11631"	
"546.29591"	"546.29592"	"3160"	""		"4.47327202"	"6.74218434"	"3"	"3"		""	"L11631"	
"546.32759"	"546.32750"	"5000"	"2.9e+07"	D+	"4.43461275"	"6.70339390"	"4"	"4"		"T2491n"	"L11631"	
"546.42792"	"546.42796"	"417"	"1.77e+06"	D+	"4.14264893"	"6.41101300"	"3"	"2"		"T5720"	"L11631"	
"546.63958"	"546.63953"	"1820"	""		"4.37135106"	"6.63883718"	"4"	"3"		""	"L11631"	
"546.69874"	"546.69869"	"437"	"1.45e+05"	D+	"3.57321890"	"5.84045966"	"5"	"4"		"T5720"	"L11631"	
"547.00936"	"547.00922"	"123"	"1.2e+06"	E	"4.44562726"	"6.71158094"	"2"	"1"		"T2578n"	"L11631"	
"547.27087"	"547.27085"	"275"	"2.37e+06"	B	"4.20888328"	"6.47375371"	"2"	"1"		"T6110"	"L11631"	
"547.3164"	"547.31624"	"115"	"3.5e+05"	E	"4.19086081"	"6.45554341"	"2"	"2"		"T2578n"	"L11631"	
"547.39001"	"547.39005"	"1910"	"5.2e+06"	D	"4.15435379"	"6.41873101"	"3"	"3"		"T2491n"	"L11631"	
"547.62882"	"547.62888"	"1910"	"2.87e+06"	B	"4.14264893"	"6.40603863"	"3"	"4"		"T5720"	"L11631"	
"547.65639"	"547.65642"	"5000"	"8.70e+06"	B	"4.10337372"	"6.36664959"	"4"	"4"		"T5720"	"L11631"	
"547.84552"	"547.84550"	"245"	"6.8e+05"	E	"4.19086081"	"6.45335558"	"2"	"2"		"T2578n"	"L11631"	
"548.08604"	"548.08602"	"620"	"1.3e+07"	D	"4.21758325"	"6.47908516"	"1"	"0"		"T2578n"	"L11631"	
"548.12427"	"548.12427"	"447"	"1.41e+06"	C+	"4.10337372"	"6.36471779"	"4"	"4"		"T5720"	"L11631"	
"548.14383"	"548.14381"	"355"	"2.8e+06"	E	"4.19086081"	"6.45212430"	"2"	"1"		"T2578n"	"L11631"	
"548.1899"	"548.18956"	"79"	""		"5.03306811"	"7.2941429"	"4"	"3"		""	"L11631"	
"548.2461"	"548.24599"	"30"	""		"4.99127081"	"7.2521129"	"5"	"5"		""	"L11631"	
"548.30985"	"548.30985"	"437"	"1.74e+06"	C+	"4.15435379"	"6.41493251"	"3"	"2"		"T5720"	"L11631"	
"548.71448"	"548.71454"	"245"	"9.9e+05"	E	"4.41527878"	"6.67419029"	"3"	"3"		"T2578n"	"L11631"	
"548.73948"	"548.73942"	"240"	""		"4.60695104"	"6.86576013"	"2"	"1"		""	"L11631"	
"548.7482"	"548.74810"	"71"	""		"3.64164057"	"5.90041395"	"3"	"4"		""	"L11631"	
"548.7521"	"548.75228"	"60"	""		"4.19086081"	"6.44961696"	"2"	"1"		""	"L11631"	
"548.77457"	"548.77445"	"2090"	""		"4.32010008"	"6.57876498"	"6"	"5"		""	"L11631"	
"549.18311"	"549.18342"	"191"	"2.05e+05"	C+	"4.18636440"	"6.44334733"	"2"	"3"		"T6110"	"L11631"	
"549.20782"	"549.20753"	"1620"	""		"4.07581091"	"6.33269478"	"4"	"4"		""	"L11631"	
"549.34985"	"549.34988"	"269"	"5.0e+05"	E	"4.10337372"	"6.35967275"	"4"	"3"		"T2578n"	"L11631"	
"549.4462"	"549.44629"	"195bl"	"1.8e+05"	E	"4.07581091"	"6.33171407"	"4"	"5"		"T2578n"	"L11631"	
"549.75157"	"549.75158"	"19100"	"6.25e+04"	A	"1.01105568"	"3.26570610"	"1"	"2"		"T3548"	"L11631"	
"549.8478"	"549.84821"	"50"	""		"5.10547240"	"7.3597266"	"1"	"1"		""	"L11631"	
"550.14649"	"550.14647"	"14500"	"2.20e+04"	B	"0.95815732"	"3.21118938"	"3"	"4"		"T5720"	"L11631"	
"550.4362"	"550.43614"	"20"	""		"3.57321890"	"5.82506529"	"5"	"6"		""	"L11631"	
"550.58813"	"550.58808"	"234"	""		"4.41527878"	"6.66650376"	"3"	"4"		""	"L11631"	
"550.67788"	"550.67785"	"22400"	"5.01e+04"	A	"0.99011115"	"3.24096914"	"2"	"3"		"T3548"	"L11631"	
"550.8408"	"550.84085"	"50"	""		"4.95563019"	"7.2058221"	"3"	"4"		""	"L11631"	
"551.22563"	"551.22576"	"229"	"9.9e+05"	E	"4.37135106"	"6.61997175"	"4"	"4"		"T2578n"	"L11631"	
"551.2402"	"551.24017"	"126"	""		"4.41527878"	"6.66384071"	"3"	"3"		""	"L11631"	
"551.7065"	"551.70680"	"60"	"2.0e+05"	E	"4.20888328"	"6.45554341"	"2"	"2"		"T2578n"	"L11631"	
"552.24461"	"552.24459"	"347"	"1.3e+06"	D	"4.20888328"	"6.45335558"	"2"	"2"		"T2578n"	"L11631"	
"552.3993"	"552.39908"	"79"	""		"5.10547240"	"7.3493170"	"1"	"2"		""	"L11631"	
"552.55439"	"552.55434"	"520"	"6.00e+06"	B	"4.23053960"	"6.47375371"	"0"	"1"		"T6110"	"L11631"	
"552.8899"	"552.88972"	"110"	""		"4.47327202"	"6.71512541"	"3"	"3"		""	"L11631"	
"552.91598"	"552.91608"	"204"	"5.1e+04"	E	"3.64164057"	"5.88338708"	"3"	"4"		"T2578n"	"L11631"	
"553.1984"	"553.19805"	"40"	"6.1e+05"	E	"4.91297355"	"7.15357742"	"4"	"4"		"T2578n"	"L11631"	
"553.27468"	"553.27462"	"275"	"1.9e+05"	E	"3.57321890"	"5.81351269"	"5"	"4"		"T2578n"	"L11631"	
"553.2868"	"553.28657"	"158bl"	""		"4.44562726"	"6.68587270"	"2"	"1"		""	"L11631"	
"553.46631"	"553.46591"	"110"	""		"3.63977237"	"5.87929188"	"2"	"2"		""	"L11631"	
"553.54175"	"553.54179"	"1260"	"2.16e+06"	C+	"4.18636440"	"6.42557692"	"2"	"3"		"T5720"	"L11631"	
"553.6580"	"553.65828"	"120"	"8.1e+03"	E	"2.83159117"	"5.07033256"	"2"	"2"		"T2578n"	"L11631"	
"553.8516"	"553.85150"	"257bl*"	""		"3.63434980"	"5.87231021"	"6"	"6"		""	"L11631"	
"553.8516"	"553.85156"	"257bl*"	""		"4.21758325"	"6.45554341"	"1"	"2"		""	"L11631"	
"553.92796"	"553.92800"	"151"	"1.1e+05"	E	"3.64164057"	"5.87929188"	"3"	"2"		"T2578n"	"L11631"	
"554.3029"	"554.30298"	"158"	""		"4.19086081"	"6.42699840"	"2"	"3"		""	"L11631"	
"554.31892"	"554.31887"	"910"	""		"4.91297355"	"7.1490470"	"4"	"5"		""	"L11631"	
"554.39353"	"554.39354"	"690"	"3.4e+06"	D	"4.21758325"	"6.45335558"	"1"	"2"		"T2578n"	"L11631"	
"554.65055"	"554.65052"	"417"	"1.0e+06"	D	"4.37135106"	"6.60608750"	"4"	"5"		"T2578n"	"L11631"	
"554.69920"	"554.69902"	"100"	"9.6e+05"	E	"4.21758325"	"6.45212430"	"1"	"1"		"T2578n"	"L11631"	
"554.9952"	"554.99487"	"110"	"3.3e+04"	E	"3.69459719"	"5.92794713"	"4"	"4"		"T2578n"	"L11631"	
"555.2693"	"555.26916"	"40"	"4.5e+05"	E	"4.95563019"	"7.1878769"	"3"	"2"		"T2578n"	"L11631"	
"555.35774"	"555.35765"	"229"	"9.9e+05"	E	"4.43461275"	"6.66650376"	"4"	"4"		"T2578n"	"L11631"	
"555.48947"	"555.48939"	"1740"	""		"4.54850612"	"6.77986785"	"4"	"4"		""	"L11631"	
"555.7902"	"555.78963"	"155bl*"	""		"3.11096179"	"5.34111814"	"0"	"1"		""	"L11631"	
"555.7902"	"555.79034"	"155bl*"	""		"4.47327202"	"6.70342551"	"3"	"2"		""	"L11631"	
"555.79818"	"555.79822"	"182"	"1.3e+06"	E	"4.47327202"	"6.70339390"	"3"	"4"		"T2578n"	"L11631"	
"556.02112"	"556.02110"	"417"	"2.1e+06"	D	"4.43461275"	"6.66384071"	"4"	"3"		"T2578n"	"L11631"	
"556.1242"	"556.12422"	"30"	""		"4.60695104"	"6.83576563"	"2"	"2"		""	"L11631"	
"556.27061"	"556.27052"	"560"	""		"4.43461275"	"6.66284114"	"4"	"5"		""	"L11631"	
"556.35999"	"556.35996"	"1120"	"3.4e+06"	D	"4.19086081"	"6.41873101"	"2"	"3"		"T2578n"	"L11631"	
"556.36946"	"556.36931"	"135"	""		"2.42419831"	"4.65203107"	"1"	"2"		""	"L11631"	
"556.57036"	"556.57037"	"1660"	""		"4.60759327"	"6.83462125"	"3"	"3"		""	"L11631"	
"556.7278"	"556.72739"	"85"	""		"4.41527878"	"6.64167865"	"3"	"2"		""	"L11631"	
"556.73907"	"556.73908"	"407"	"1.53e+05"	D	"2.60850194"	"4.83485507"	"2"	"1"		"T5720"	"L11631"	
"556.96177"	"556.96178"	"9800"	"2.34e+07"	B	"3.41695281"	"5.64241573"	"2"	"1"		"T6110"	"L11631"	
"557.28420"	"557.28421"	"17800"	"2.28e+07"	B	"3.39650880"	"5.62068415"	"3"	"2"		"T5783"	"L11631"	
"557.31021"	"557.31018"	"372"	"2.07e+06"	C+	"4.19086081"	"6.41493251"	"2"	"2"		"T5720"	"L11631"	
"557.60884"	"557.60891"	"5400"	"2.5e+07"	D	"3.43018998"	"5.65307019"	"1"	"0"		"T2578n"	"L11631"	
"558.47643"	"558.47644"	"200"	"1.3e+05"	E	"3.57321890"	"5.79264615"	"5"	"4"		"T2578n"	"L11631"	
"558.67555"	"558.67553"	"25700"	"2.19e+07"	B	"3.36825640"	"5.58689276"	"4"	"3"		"T5720"	"L11631"	
"558.75736"	"558.75740"	"263"	""		"4.14264893"	"6.36096020"	"3"	"4"		""	"L11631"	
"559.2234"	"559.22321"	"27"	""		"3.63521992"	"5.85168345"	"1"	"2"		""	"L11631"	
